scenario_id,observation_index,trace_id,app,content,real_rf_state_id,primary_rf_state_id,target_rsrp_dbm,target_rsrq_db,target_snr_db,primary_control_state_id,primary_ploss,primary_noise_power_dB,primary_supported,candidate_control_state_id,candidate_ploss,candidate_noise_power_dB,candidate_supported,both_supported,primary_only,candidate_only,union_supported
ucc-static-2dc8c02567a09355,154,2dc8c02567a09355,Netflix,animated-RickandMorty,rsrp=-93|rsrq=-16|snr=-5,rsrp=-93|rsrq=-16,-93,-16,-5,ploss=0|noise_power_dB=-5,0,-5,False,ploss=0|noise_power_dB=-5,0,-5,False,False,False,False,False
ucc-static-2dc8c02567a09355,155,2dc8c02567a09355,Netflix,animated-RickandMorty,rsrp=-93|rsrq=-16|snr=-5,rsrp=-93|rsrq=-16,-93,-16,-5,ploss=0|noise_power_dB=-5,0,-5,False,ploss=0|noise_power_dB=-5,0,-5,False,False,False,False,False
ucc-static-2dc8c02567a09355,156,2dc8c02567a09355,Netflix,animated-RickandMorty,rsrp=-92|rsrq=-12|snr=-9,rsrp=-92|rsrq=-12,-92,-12,-9,ploss=0|noise_power_dB=-5,0,-5,True,ploss=0|noise_power_dB=-5,0,-5,False,False,True,False,True
ucc-static-2dc8c02567a09355,157,2dc8c02567a09355,Netflix,animated-RickandMorty,rsrp=-92|rsrq=-12|snr=-9,rsrp=-92|rsrq=-12,-92,-12,-9,ploss=0|noise_power_dB=-5,0,-5,True,ploss=0|noise_power_dB=-5,0,-5,False,False,True,False,True
ucc-static-2dc8c02567a09355,158,2dc8c02567a09355,Netflix,animated-RickandMorty,rsrp=-89|rsrq=-11|snr=6,rsrp=-89|rsrq=-11,-89,-11,6,ploss=0|noise_power_dB=-5,0,-5,False,ploss=0|noise_power_dB=-5,0,-5,False,False,False,False,False
ucc-static-2dc8c02567a09355,159,2dc8c02567a09355,Netflix,animated-RickandMorty,rsrp=-89|rsrq=-11|snr=6,rsrp=-89|rsrq=-11,-89,-11,6,ploss=0|noise_power_dB=-5,0,-5,False,ploss=0|noise_power_dB=-5,0,-5,False,False,False,False,False
ucc-static-2dc8c02567a09355,160,2dc8c02567a09355,Netflix,animated-RickandMorty,rsrp=-91|rsrq=-14|snr=-1,rsrp=-91|rsrq=-14,-91,-14,-1,ploss=0|noise_power_dB=-5,0,-5,False,ploss=0|noise_power_dB=-5,0,-5,False,False,False,False,False
ucc-static-2dc8c02567a09355,161,2dc8c02567a09355,Netflix,animated-RickandMorty,rsrp=-91|rsrq=-14|snr=-1,rsrp=-91|rsrq=-14,-91,-14,-1,ploss=0|noise_power_dB=-5,0,-5,False,ploss=0|noise_power_dB=-5,0,-5,False,False,False,False,False
ucc-static-2dc8c02567a09355,162,2dc8c02567a09355,Netflix,animated-RickandMorty,rsrp=-92|rsrq=-15|snr=2,rsrp=-92|rsrq=-15,-92,-15,2,ploss=0|noise_power_dB=-5,0,-5,False,ploss=0|noise_power_dB=-5,0,-5,False,False,False,False,False
ucc-static-2dc8c02567a09355,163,2dc8c02567a09355,Netflix,animated-RickandMorty,rsrp=-92|rsrq=-15|snr=2,rsrp=-92|rsrq=-15,-92,-15,2,ploss=0|noise_power_dB=-5,0,-5,False,ploss=0|noise_power_dB=-5,0,-5,False,False,False,False,False
ucc-static-2dc8c02567a09355,164,2dc8c02567a09355,Netflix,animated-RickandMorty,rsrp=-91|rsrq=-14|snr=-1,rsrp=-91|rsrq=-14,-91,-14,-1,ploss=0|noise_power_dB=-5,0,-5,False,ploss=0|noise_power_dB=-5,0,-5,False,False,False,False,False
ucc-static-2dc8c02567a09355,165,2dc8c02567a09355,Netflix,animated-RickandMorty,rsrp=-91|rsrq=-14|snr=-1,rsrp=-91|rsrq=-14,-91,-14,-1,ploss=0|noise_power_dB=-5,0,-5,False,ploss=0|noise_power_dB=-5,0,-5,False,False,False,False,False
ucc-static-2dc8c02567a09355,166,2dc8c02567a09355,Netflix,animated-RickandMorty,rsrp=-93|rsrq=-16|snr=-3,rsrp=-93|rsrq=-16,-93,-16,-3,ploss=0|noise_power_dB=-5,0,-5,False,ploss=0|noise_power_dB=-5,0,-5,False,False,False,False,False
ucc-static-2dc8c02567a09355,167,2dc8c02567a09355,Netflix,animated-RickandMorty,rsrp=-93|rsrq=-16|snr=-3,rsrp=-93|rsrq=-16,-93,-16,-3,ploss=0|noise_power_dB=-5,0,-5,False,ploss=0|noise_power_dB=-5,0,-5,False,False,False,False,False
ucc-static-36136c5b56bfc346,0,36136c5b56bfc346,Netflix,Season3-StrangerThings,rsrp=-100|rsrq=-10|snr=2,rsrp=-100|rsrq=-10,-100,-10,2,ploss=-5|noise_power_dB=-30,-5,-30,False,ploss=0|noise_power_dB=-5,0,-5,True,False,False,True,True
ucc-static-36136c5b56bfc346,1,36136c5b56bfc346,Netflix,Season3-StrangerThings,rsrp=-100|rsrq=-10|snr=2,rsrp=-100|rsrq=-10,-100,-10,2,ploss=-5|noise_power_dB=-30,-5,-30,False,ploss=0|noise_power_dB=-5,0,-5,True,False,False,True,True
ucc-static-36136c5b56bfc346,2,36136c5b56bfc346,Netflix,Season3-StrangerThings,rsrp=-100|rsrq=-12|snr=-2,rsrp=-100|rsrq=-12,-100,-12,-2,ploss=-5|noise_power_dB=-30,-5,-30,False,ploss=0|noise_power_dB=-5,0,-5,True,False,False,True,True
ucc-static-36136c5b56bfc346,3,36136c5b56bfc346,Netflix,Season3-StrangerThings,rsrp=-100|rsrq=-12|snr=-2,rsrp=-100|rsrq=-12,-100,-12,-2,ploss=-5|noise_power_dB=-30,-5,-30,False,ploss=0|noise_power_dB=-5,0,-5,True,False,False,True,True
ucc-static-36136c5b56bfc346,4,36136c5b56bfc346,Netflix,Season3-StrangerThings,rsrp=-101|rsrq=-13|snr=1,rsrp=-101|rsrq=-13,-101,-13,1,ploss=-5|noise_power_dB=-30,-5,-30,False,ploss=0|noise_power_dB=-5,0,-5,False,False,False,False,False
ucc-static-36136c5b56bfc346,5,36136c5b56bfc346,Netflix,Season3-StrangerThings,rsrp=-101|rsrq=-13|snr=1,rsrp=-101|rsrq=-13,-101,-13,1,ploss=-5|noise_power_dB=-30,-5,-30,False,ploss=0|noise_power_dB=-5,0,-5,False,False,False,False,False
ucc-static-36136c5b56bfc346,6,36136c5b56bfc346,Netflix,Season3-StrangerThings,rsrp=-101|rsrq=-14|snr=1,rsrp=-101|rsrq=-14,-101,-14,1,ploss=-5|noise_power_dB=-30,-5,-30,False,ploss=0|noise_power_dB=-5,0,-5,False,False,False,False,False
ucc-static-36136c5b56bfc346,7,36136c5b56bfc346,Netflix,Season3-StrangerThings,rsrp=-101|rsrq=-14|snr=1,rsrp=-101|rsrq=-14,-101,-14,1,ploss=-5|noise_power_dB=-30,-5,-30,False,ploss=0|noise_power_dB=-5,0,-5,False,False,False,False,False
ucc-static-36136c5b56bfc346,8,36136c5b56bfc346,Netflix,Season3-StrangerThings,rsrp=-101|rsrq=-15|snr=-3,rsrp=-101|rsrq=-15,-101,-15,-3,ploss=-5|noise_power_dB=-30,-5,-30,False,ploss=0|noise_power_dB=-5,0,-5,False,False,False,False,False
ucc-static-36136c5b56bfc346,9,36136c5b56bfc346,Netflix,Season3-StrangerThings,rsrp=-101|rsrq=-15|snr=-3,rsrp=-101|rsrq=-15,-101,-15,-3,ploss=-5|noise_power_dB=-30,-5,-30,False,ploss=0|noise_power_dB=-5,0,-5,False,False,False,False,False
ucc-static-36136c5b56bfc346,10,36136c5b56bfc346,Netflix,Season3-StrangerThings,rsrp=-101|rsrq=-16|snr=-1,rsrp=-101|rsrq=-16,-101,-16,-1,ploss=-5|noise_power_dB=-30,-5,-30,False,ploss=0|noise_power_dB=-5,0,-5,False,False,False,False,False
ucc-static-36136c5b56bfc346,11,36136c5b56bfc346,Netflix,Season3-StrangerThings,rsrp=-101|rsrq=-16|snr=-1,rsrp=-101|rsrq=-16,-101,-16,-1,ploss=-5|noise_power_dB=-30,-5,-30,False,ploss=0|noise_power_dB=-5,0,-5,False,False,False,False,False
ucc-static-36136c5b56bfc346,12,36136c5b56bfc346,Netflix,Season3-StrangerThings,rsrp=-102|rsrq=-18|snr=-4,rsrp=-102|rsrq=-18,-102,-18,-4,ploss=-5|noise_power_dB=-30,-5,-30,False,ploss=0|noise_power_dB=-5,0,-5,False,False,False,False,False
ucc-static-36136c5b56bfc346,13,36136c5b56bfc346,Netflix,Season3-StrangerThings,rsrp=-102|rsrq=-18|snr=-4,rsrp=-102|rsrq=-18,-102,-18,-4,ploss=-5|noise_power_dB=-30,-5,-30,False,ploss=0|noise_power_dB=-5,0,-5,False,False,False,False,False
ucc-static-36136c5b56bfc346,14,36136c5b56bfc346,Netflix,Season3-StrangerThings,rsrp=-101|rsrq=-16|snr=6,rsrp=-101|rsrq=-16,-101,-16,6,ploss=-5|noise_power_dB=-30,-5,-30,False,ploss=0|noise_power_dB=-5,0,-5,False,False,False,False,False
ucc-static-36136c5b56bfc346,15,36136c5b56bfc346,Netflix,Season3-StrangerThings,rsrp=-101|rsrq=-16|snr=6,rsrp=-101|rsrq=-16,-101,-16,6,ploss=-5|noise_power_dB=-30,-5,-30,False,ploss=0|noise_power_dB=-5,0,-5,False,False,False,False,False
ucc-static-36136c5b56bfc346,16,36136c5b56bfc346,Netflix,Season3-StrangerThings,rsrp=-101|rsrq=-17|snr=2,rsrp=-101|rsrq=-17,-101,-17,2,ploss=-5|noise_power_dB=-30,-5,-30,False,ploss=0|noise_power_dB=-5,0,-5,False,False,False,False,False
ucc-static-36136c5b56bfc346,17,36136c5b56bfc346,Netflix,Season3-StrangerThings,rsrp=-101|rsrq=-17|snr=2,rsrp=-101|rsrq=-17,-101,-17,2,ploss=-5|noise_power_dB=-30,-5,-30,False,ploss=0|noise_power_dB=-5,0,-5,False,False,False,False,False
ucc-static-36136c5b56bfc346,18,36136c5b56bfc346,Netflix,Season3-StrangerThings,rsrp=-101|rsrq=-17|snr=10,rsrp=-101|rsrq=-17,-101,-17,10,ploss=-5|noise_power_dB=-30,-5,-30,False,ploss=0|noise_power_dB=-5,0,-5,False,False,False,False,False
ucc-static-36136c5b56bfc346,19,36136c5b56bfc346,Netflix,Season3-StrangerThings,rsrp=-101|rsrq=-17|snr=10,rsrp=-101|rsrq=-17,-101,-17,10,ploss=-5|noise_power_dB=-30,-5,-30,False,ploss=0|noise_power_dB=-5,0,-5,False,False,False,False,False
ucc-static-36136c5b56bfc346,20,36136c5b56bfc346,Netflix,Season3-StrangerThings,rsrp=-100|rsrq=-18|snr=9,rsrp=-100|rsrq=-18,-100,-18,9,ploss=-5|noise_power_dB=-30,-5,-30,False,ploss=0|noise_power_dB=-5,0,-5,False,False,False,False,False
ucc-static-36136c5b56bfc346,21,36136c5b56bfc346,Netflix,Season3-StrangerThings,rsrp=-100|rsrq=-18|snr=9,rsrp=-100|rsrq=-18,-100,-18,9,ploss=-5|noise_power_dB=-30,-5,-30,False,ploss=0|noise_power_dB=-5,0,-5,False,False,False,False,False
ucc-static-36136c5b56bfc346,22,36136c5b56bfc346,Netflix,Season3-StrangerThings,rsrp=-100|rsrq=-15|snr=12,rsrp=-100|rsrq=-15,-100,-15,12,ploss=-5|noise_power_dB=-30,-5,-30,False,ploss=0|noise_power_dB=-5,0,-5,False,False,False,False,False
ucc-static-36136c5b56bfc346,23,36136c5b56bfc346,Netflix,Season3-StrangerThings,rsrp=-100|rsrq=-15|snr=12,rsrp=-100|rsrq=-15,-100,-15,12,ploss=-5|noise_power_dB=-30,-5,-30,False,ploss=0|noise_power_dB=-5,0,-5,False,False,False,False,False
ucc-static-36136c5b56bfc346,24,36136c5b56bfc346,Netflix,Season3-StrangerThings,rsrp=-101|rsrq=-12|snr=8,rsrp=-101|rsrq=-12,-101,-12,8,ploss=-5|noise_power_dB=-30,-5,-30,False,ploss=0|noise_power_dB=-5,0,-5,True,False,False,True,True
ucc-static-36136c5b56bfc346,25,36136c5b56bfc346,Netflix,Season3-StrangerThings,rsrp=-101|rsrq=-12|snr=8,rsrp=-101|rsrq=-12,-101,-12,8,ploss=-5|noise_power_dB=-30,-5,-30,False,ploss=0|noise_power_dB=-5,0,-5,True,False,False,True,True
ucc-static-36136c5b56bfc346,26,36136c5b56bfc346,Netflix,Season3-StrangerThings,rsrp=-101|rsrq=-12|snr=-2,rsrp=-101|rsrq=-12,-101,-12,-2,ploss=-5|noise_power_dB=-30,-5,-30,False,ploss=0|noise_power_dB=-5,0,-5,True,False,False,True,True
ucc-static-36136c5b56bfc346,27,36136c5b56bfc346,Netflix,Season3-StrangerThings,rsrp=-101|rsrq=-12|snr=-2,rsrp=-101|rsrq=-12,-101,-12,-2,ploss=-5|noise_power_dB=-30,-5,-30,False,ploss=0|noise_power_dB=-5,0,-5,True,False,False,True,True
ucc-static-36136c5b56bfc346,28,36136c5b56bfc346,Netflix,Season3-StrangerThings,rsrp=-101|rsrq=-15|snr=-2,rsrp=-101|rsrq=-15,-101,-15,-2,ploss=-5|noise_power_dB=-30,-5,-30,False,ploss=0|noise_power_dB=-5,0,-5,False,False,False,False,False
ucc-static-36136c5b56bfc346,29,36136c5b56bfc346,Netflix,Season3-StrangerThings,rsrp=-101|rsrq=-15|snr=-2,rsrp=-101|rsrq=-15,-101,-15,-2,ploss=-5|noise_power_dB=-30,-5,-30,False,ploss=0|noise_power_dB=-5,0,-5,False,False,False,False,False
ucc-static-36136c5b56bfc346,30,36136c5b56bfc346,Netflix,Season3-StrangerThings,rsrp=-101|rsrq=-12|snr=-1,rsrp=-101|rsrq=-12,-101,-12,-1,ploss=-5|noise_power_dB=-30,-5,-30,False,ploss=0|noise_power_dB=-5,0,-5,True,False,False,True,True
ucc-static-36136c5b56bfc346,31,36136c5b56bfc346,Netflix,Season3-StrangerThings,rsrp=-101|rsrq=-12|snr=-1,rsrp=-101|rsrq=-12,-101,-12,-1,ploss=-5|noise_power_dB=-30,-5,-30,False,ploss=0|noise_power_dB=-5,0,-5,True,False,False,True,True
ucc-static-36136c5b56bfc346,32,36136c5b56bfc346,Netflix,Season3-StrangerThings,rsrp=-101|rsrq=-13|snr=6,rsrp=-101|rsrq=-13,-101,-13,6,ploss=-5|noise_power_dB=-30,-5,-30,False,ploss=0|noise_power_dB=-5,0,-5,False,False,False,False,False
ucc-static-36136c5b56bfc346,33,36136c5b56bfc346,Netflix,Season3-StrangerThings,rsrp=-101|rsrq=-13|snr=6,rsrp=-101|rsrq=-13,-101,-13,6,ploss=-5|noise_power_dB=-30,-5,-30,False,ploss=0|noise_power_dB=-5,0,-5,False,False,False,False,False
ucc-static-36136c5b56bfc346,34,36136c5b56bfc346,Netflix,Season3-StrangerThings,rsrp=-101|rsrq=-11|snr=7,rsrp=-101|rsrq=-11,-101,-11,7,ploss=-5|noise_power_dB=-30,-5,-30,False,ploss=0|noise_power_dB=-5,0,-5,True,False,False,True,True
ucc-static-36136c5b56bfc346,35,36136c5b56bfc346,Netflix,Season3-StrangerThings,rsrp=-101|rsrq=-11|snr=7,rsrp=-101|rsrq=-11,-101,-11,7,ploss=-5|noise_power_dB=-30,-5,-30,False,ploss=0|noise_power_dB=-5,0,-5,True,False,False,True,True
ucc-static-36136c5b56bfc346,36,36136c5b56bfc346,Netflix,Season3-StrangerThings,rsrp=-98|rsrq=-15|snr=11,rsrp=-98|rsrq=-15,-98,-15,11,ploss=0|noise_power_dB=-5,0,-5,False,ploss=0|noise_power_dB=-5,0,-5,False,False,False,False,False
ucc-static-36136c5b56bfc346,37,36136c5b56bfc346,Netflix,Season3-StrangerThings,rsrp=-98|rsrq=-15|snr=11,rsrp=-98|rsrq=-15,-98,-15,11,ploss=0|noise_power_dB=-5,0,-5,False,ploss=0|noise_power_dB=-5,0,-5,False,False,False,False,False
ucc-static-36136c5b56bfc346,38,36136c5b56bfc346,Netflix,Season3-StrangerThings,rsrp=-99|rsrq=-10|snr=8,rsrp=-99|rsrq=-10,-99,-10,8,ploss=-5|noise_power_dB=-30,-5,-30,False,ploss=0|noise_power_dB=-5,0,-5,True,False,False,True,True
ucc-static-36136c5b56bfc346,39,36136c5b56bfc346,Netflix,Season3-StrangerThings,rsrp=-99|rsrq=-10|snr=8,rsrp=-99|rsrq=-10,-99,-10,8,ploss=-5|noise_power_dB=-30,-5,-30,False,ploss=0|noise_power_dB=-5,0,-5,True,False,False,True,True
ucc-static-36136c5b56bfc346,40,36136c5b56bfc346,Netflix,Season3-StrangerThings,rsrp=-100|rsrq=-10|snr=11,rsrp=-100|rsrq=-10,-100,-10,11,ploss=-5|noise_power_dB=-30,-5,-30,False,ploss=0|noise_power_dB=-5,0,-5,True,False,False,True,True
ucc-static-36136c5b56bfc346,41,36136c5b56bfc346,Netflix,Season3-StrangerThings,rsrp=-100|rsrq=-10|snr=11,rsrp=-100|rsrq=-10,-100,-10,11,ploss=-5|noise_power_dB=-30,-5,-30,False,ploss=0|noise_power_dB=-5,0,-5,True,False,False,True,True
ucc-static-36136c5b56bfc346,42,36136c5b56bfc346,Netflix,Season3-StrangerThings,rsrp=-100|rsrq=-15|snr=0,rsrp=-100|rsrq=-15,-100,-15,0,ploss=-5|noise_power_dB=-30,-5,-30,False,ploss=0|noise_power_dB=-5,0,-5,False,False,False,False,False
ucc-static-36136c5b56bfc346,43,36136c5b56bfc346,Netflix,Season3-StrangerThings,rsrp=-100|rsrq=-15|snr=0,rsrp=-100|rsrq=-15,-100,-15,0,ploss=-5|noise_power_dB=-30,-5,-30,False,ploss=0|noise_power_dB=-5,0,-5,False,False,False,False,False
ucc-static-36136c5b56bfc346,44,36136c5b56bfc346,Netflix,Season3-StrangerThings,rsrp=-102|rsrq=-10|snr=-3,rsrp=-102|rsrq=-10,-102,-10,-3,ploss=-5|noise_power_dB=-30,-5,-30,False,ploss=0|noise_power_dB=-5,0,-5,True,False,False,True,True
ucc-static-36136c5b56bfc346,45,36136c5b56bfc346,Netflix,Season3-StrangerThings,rsrp=-102|rsrq=-10|snr=-3,rsrp=-102|rsrq=-10,-102,-10,-3,ploss=-5|noise_power_dB=-30,-5,-30,False,ploss=0|noise_power_dB=-5,0,-5,True,False,False,True,True
ucc-static-36136c5b56bfc346,46,36136c5b56bfc346,Netflix,Season3-StrangerThings,rsrp=-102|rsrq=-15|snr=4,rsrp=-102|rsrq=-15,-102,-15,4,ploss=-5|noise_power_dB=-30,-5,-30,False,ploss=0|noise_power_dB=-5,0,-5,False,False,False,False,False
ucc-static-36136c5b56bfc346,47,36136c5b56bfc346,Netflix,Season3-StrangerThings,rsrp=-102|rsrq=-15|snr=4,rsrp=-102|rsrq=-15,-102,-15,4,ploss=-5|noise_power_dB=-30,-5,-30,False,ploss=0|noise_power_dB=-5,0,-5,False,False,False,False,False
ucc-static-36136c5b56bfc346,48,36136c5b56bfc346,Netflix,Season3-StrangerThings,rsrp=-102|rsrq=-10|snr=6,rsrp=-102|rsrq=-10,-102,-10,6,ploss=-5|noise_power_dB=-30,-5,-30,False,ploss=0|noise_power_dB=-5,0,-5,True,False,False,True,True
ucc-static-36136c5b56bfc346,49,36136c5b56bfc346,Netflix,Season3-StrangerThings,rsrp=-102|rsrq=-10|snr=6,rsrp=-102|rsrq=-10,-102,-10,6,ploss=-5|noise_power_dB=-30,-5,-30,False,ploss=0|noise_power_dB=-5,0,-5,True,False,False,True,True
ucc-static-36136c5b56bfc346,50,36136c5b56bfc346,Netflix,Season3-StrangerThings,rsrp=-103|rsrq=-13|snr=-1,rsrp=-103|rsrq=-13,-103,-13,-1,ploss=-5|noise_power_dB=-30,-5,-30,False,ploss=0|noise_power_dB=-5,0,-5,False,False,False,False,False
ucc-static-36136c5b56bfc346,51,36136c5b56bfc346,Netflix,Season3-StrangerThings,rsrp=-103|rsrq=-13|snr=-1,rsrp=-103|rsrq=-13,-103,-13,-1,ploss=-5|noise_power_dB=-30,-5,-30,False,ploss=0|noise_power_dB=-5,0,-5,False,False,False,False,False
ucc-static-36136c5b56bfc346,52,36136c5b56bfc346,Netflix,Season3-StrangerThings,rsrp=-102|rsrq=-11|snr=8,rsrp=-102|rsrq=-11,-102,-11,8,ploss=-5|noise_power_dB=-30,-5,-30,False,ploss=0|noise_power_dB=-5,0,-5,True,False,False,True,True
ucc-static-36136c5b56bfc346,53,36136c5b56bfc346,Netflix,Season3-StrangerThings,rsrp=-102|rsrq=-11|snr=8,rsrp=-102|rsrq=-11,-102,-11,8,ploss=-5|noise_power_dB=-30,-5,-30,False,ploss=0|noise_power_dB=-5,0,-5,True,False,False,True,True
ucc-static-36136c5b56bfc346,54,36136c5b56bfc346,Netflix,Season3-StrangerThings,rsrp=-103|rsrq=-16|snr=-1,rsrp=-103|rsrq=-16,-103,-16,-1,ploss=-5|noise_power_dB=-30,-5,-30,False,ploss=0|noise_power_dB=-5,0,-5,False,False,False,False,False
ucc-static-36136c5b56bfc346,55,36136c5b56bfc346,Netflix,Season3-StrangerThings,rsrp=-103|rsrq=-16|snr=-1,rsrp=-103|rsrq=-16,-103,-16,-1,ploss=-5|noise_power_dB=-30,-5,-30,False,ploss=0|noise_power_dB=-5,0,-5,False,False,False,False,False
ucc-static-36136c5b56bfc346,56,36136c5b56bfc346,Netflix,Season3-StrangerThings,rsrp=-103|rsrq=-13|snr=-4,rsrp=-103|rsrq=-13,-103,-13,-4,ploss=-5|noise_power_dB=-30,-5,-30,False,ploss=0|noise_power_dB=-5,0,-5,False,False,False,False,False
ucc-static-36136c5b56bfc346,57,36136c5b56bfc346,Netflix,Season3-StrangerThings,rsrp=-103|rsrq=-13|snr=-4,rsrp=-103|rsrq=-13,-103,-13,-4,ploss=-5|noise_power_dB=-30,-5,-30,False,ploss=0|noise_power_dB=-5,0,-5,False,False,False,False,False
ucc-static-36136c5b56bfc346,58,36136c5b56bfc346,Netflix,Season3-StrangerThings,rsrp=-102|rsrq=-14|snr=0,rsrp=-102|rsrq=-14,-102,-14,0,ploss=-5|noise_power_dB=-30,-5,-30,False,ploss=0|noise_power_dB=-5,0,-5,False,False,False,False,False
ucc-static-36136c5b56bfc346,59,36136c5b56bfc346,Netflix,Season3-StrangerThings,rsrp=-102|rsrq=-14|snr=0,rsrp=-102|rsrq=-14,-102,-14,0,ploss=-5|noise_power_dB=-30,-5,-30,False,ploss=0|noise_power_dB=-5,0,-5,False,False,False,False,False
ucc-static-36136c5b56bfc346,60,36136c5b56bfc346,Netflix,Season3-StrangerThings,rsrp=-99|rsrq=-12|snr=2,rsrp=-99|rsrq=-12,-99,-12,2,ploss=-5|noise_power_dB=-30,-5,-30,False,ploss=0|noise_power_dB=-5,0,-5,True,False,False,True,True
ucc-static-36136c5b56bfc346,61,36136c5b56bfc346,Netflix,Season3-StrangerThings,rsrp=-99|rsrq=-12|snr=2,rsrp=-99|rsrq=-12,-99,-12,2,ploss=-5|noise_power_dB=-30,-5,-30,False,ploss=0|noise_power_dB=-5,0,-5,True,False,False,True,True
ucc-static-36136c5b56bfc346,62,36136c5b56bfc346,Netflix,Season3-StrangerThings,rsrp=-101|rsrq=-11|snr=-3,rsrp=-101|rsrq=-11,-101,-11,-3,ploss=-5|noise_power_dB=-30,-5,-30,False,ploss=0|noise_power_dB=-5,0,-5,True,False,False,True,True
ucc-static-36136c5b56bfc346,63,36136c5b56bfc346,Netflix,Season3-StrangerThings,rsrp=-101|rsrq=-11|snr=-3,rsrp=-101|rsrq=-11,-101,-11,-3,ploss=-5|noise_power_dB=-30,-5,-30,False,ploss=0|noise_power_dB=-5,0,-5,True,False,False,True,True
ucc-static-36136c5b56bfc346,64,36136c5b56bfc346,Netflix,Season3-StrangerThings,rsrp=-101|rsrq=-11|snr=-1,rsrp=-101|rsrq=-11,-101,-11,-1,ploss=-5|noise_power_dB=-30,-5,-30,False,ploss=0|noise_power_dB=-5,0,-5,True,False,False,True,True
ucc-static-36136c5b56bfc346,65,36136c5b56bfc346,Netflix,Season3-StrangerThings,rsrp=-101|rsrq=-11|snr=-1,rsrp=-101|rsrq=-11,-101,-11,-1,ploss=-5|noise_power_dB=-30,-5,-30,False,ploss=0|noise_power_dB=-5,0,-5,True,False,False,True,True
ucc-static-36136c5b56bfc346,66,36136c5b56bfc346,Netflix,Season3-StrangerThings,rsrp=-102|rsrq=-12|snr=6,rsrp=-102|rsrq=-12,-102,-12,6,ploss=-5|noise_power_dB=-30,-5,-30,False,ploss=0|noise_power_dB=-5,0,-5,True,False,False,True,True
ucc-static-36136c5b56bfc346,67,36136c5b56bfc346,Netflix,Season3-StrangerThings,rsrp=-102|rsrq=-12|snr=6,rsrp=-102|rsrq=-12,-102,-12,6,ploss=-5|noise_power_dB=-30,-5,-30,False,ploss=0|noise_power_dB=-5,0,-5,True,False,False,True,True
ucc-static-36136c5b56bfc346,68,36136c5b56bfc346,Netflix,Season3-StrangerThings,rsrp=-102|rsrq=-10|snr=4,rsrp=-102|rsrq=-10,-102,-10,4,ploss=-5|noise_power_dB=-30,-5,-30,False,ploss=0|noise_power_dB=-5,0,-5,True,False,False,True,True
ucc-static-36136c5b56bfc346,69,36136c5b56bfc346,Netflix,Season3-StrangerThings,rsrp=-102|rsrq=-10|snr=4,rsrp=-102|rsrq=-10,-102,-10,4,ploss=-5|noise_power_dB=-30,-5,-30,False,ploss=0|noise_power_dB=-5,0,-5,True,False,False,True,True
ucc-static-36136c5b56bfc346,70,36136c5b56bfc346,Netflix,Season3-StrangerThings,rsrp=-102|rsrq=-11|snr=6,rsrp=-102|rsrq=-11,-102,-11,6,ploss=-5|noise_power_dB=-30,-5,-30,False,ploss=0|noise_power_dB=-5,0,-5,True,False,False,True,True
ucc-static-36136c5b56bfc346,71,36136c5b56bfc346,Netflix,Season3-StrangerThings,rsrp=-102|rsrq=-11|snr=6,rsrp=-102|rsrq=-11,-102,-11,6,ploss=-5|noise_power_dB=-30,-5,-30,False,ploss=0|noise_power_dB=-5,0,-5,True,False,False,True,True
ucc-static-36136c5b56bfc346,72,36136c5b56bfc346,Netflix,Season3-StrangerThings,rsrp=-101|rsrq=-13|snr=-2,rsrp=-101|rsrq=-13,-101,-13,-2,ploss=-5|noise_power_dB=-30,-5,-30,False,ploss=0|noise_power_dB=-5,0,-5,False,False,False,False,False
ucc-static-36136c5b56bfc346,73,36136c5b56bfc346,Netflix,Season3-StrangerThings,rsrp=-101|rsrq=-13|snr=-2,rsrp=-101|rsrq=-13,-101,-13,-2,ploss=-5|noise_power_dB=-30,-5,-30,False,ploss=0|noise_power_dB=-5,0,-5,False,False,False,False,False
ucc-static-36136c5b56bfc346,74,36136c5b56bfc346,Netflix,Season3-StrangerThings,rsrp=-102|rsrq=-14|snr=8,rsrp=-102|rsrq=-14,-102,-14,8,ploss=-5|noise_power_dB=-30,-5,-30,False,ploss=0|noise_power_dB=-5,0,-5,False,False,False,False,False
ucc-static-36136c5b56bfc346,75,36136c5b56bfc346,Netflix,Season3-StrangerThings,rsrp=-102|rsrq=-14|snr=8,rsrp=-102|rsrq=-14,-102,-14,8,ploss=-5|noise_power_dB=-30,-5,-30,False,ploss=0|noise_power_dB=-5,0,-5,False,False,False,False,False
ucc-static-36136c5b56bfc346,76,36136c5b56bfc346,Netflix,Season3-StrangerThings,rsrp=-102|rsrq=-13|snr=8,rsrp=-102|rsrq=-13,-102,-13,8,ploss=-5|noise_power_dB=-30,-5,-30,False,ploss=0|noise_power_dB=-5,0,-5,False,False,False,False,False
ucc-static-36136c5b56bfc346,77,36136c5b56bfc346,Netflix,Season3-StrangerThings,rsrp=-102|rsrq=-13|snr=8,rsrp=-102|rsrq=-13,-102,-13,8,ploss=-5|noise_power_dB=-30,-5,-30,False,ploss=0|noise_power_dB=-5,0,-5,False,False,False,False,False
