metric,source_key,source_role,device,locked_role,candidate_id,ploss,noise_power_dB,execution_count,mean_execution_mmd_squared,minimum_execution_mmd_squared,maximum_execution_mmd_squared,conditional_bootstrap_ci_low,conditional_bootstrap_ci_high,repeatability_threshold_mmd_squared,supported,rank_within_unit
relative_RSRP,filename_sensitivity,scenario_interpretation_sensitivity_only,ASUS,spatial_validation_2,ploss=0|noise=-20,0,-20,2,0.918952778365,0.918952778365,0.918952778365,0.753803604685,1.2401197709,0.335570157987,False,8
relative_RSRP,filename_sensitivity,scenario_interpretation_sensitivity_only,ASUS,spatial_validation_3,ploss=-5|noise=-7,-5,-7,2,0.647911807523,0.399180964674,0.896642650371,0.558238872046,0.981985839984,0.335570157987,False,1
relative_RSRP,filename_sensitivity,scenario_interpretation_sensitivity_only,ASUS,spatial_validation_3,ploss=0|noise=-10,0,-10,2,0.698795822751,0.377945653927,1.01964599157,0.574143655866,0.908306289068,0.335570157987,False,2
relative_RSRP,filename_sensitivity,scenario_interpretation_sensitivity_only,ASUS,spatial_validation_3,ploss=0|noise=-5,0,-5,2,0.871862745057,0.724079498539,1.01964599157,0.583407884828,0.992578307282,0.335570157987,False,3
relative_RSRP,filename_sensitivity,scenario_interpretation_sensitivity_only,ASUS,spatial_validation_3,ploss=-20|noise=-30,-20,-30,2,1.01964599157,1.01964599157,1.01964599157,0.871368517488,1.2049857271,0.335570157987,False,4
relative_RSRP,filename_sensitivity,scenario_interpretation_sensitivity_only,ASUS,spatial_validation_3,ploss=-15|noise=-30,-15,-30,2,1.01964599157,1.01964599157,1.01964599157,0.871073865144,1.20995459869,0.335570157987,False,5
relative_RSRP,filename_sensitivity,scenario_interpretation_sensitivity_only,ASUS,spatial_validation_3,ploss=-10|noise=-30,-10,-30,2,1.01964599157,1.01964599157,1.01964599157,0.875918769168,1.22436128059,0.335570157987,False,6
relative_RSRP,filename_sensitivity,scenario_interpretation_sensitivity_only,ASUS,spatial_validation_3,ploss=-5|noise=-30,-5,-30,2,1.01964599157,1.01964599157,1.01964599157,0.87613775603,1.21492001003,0.335570157987,False,7
relative_RSRP,filename_sensitivity,scenario_interpretation_sensitivity_only,ASUS,spatial_validation_3,ploss=0|noise=-20,0,-20,2,1.01964599157,1.01964599157,1.01964599157,0.876144295006,1.21020524209,0.335570157987,False,8
relative_RSRP,filename_sensitivity,scenario_interpretation_sensitivity_only,ASUS,spatial_validation_4,ploss=-5|noise=-7,-5,-7,2,0.721841529538,0.455882812304,0.987800246772,0.719743178255,1.04357046802,0.335570157987,False,1
relative_RSRP,filename_sensitivity,scenario_interpretation_sensitivity_only,ASUS,spatial_validation_4,ploss=0|noise=-10,0,-10,2,0.779980830729,0.45996609077,1.09999557069,0.733069162753,0.960257592468,0.335570157987,False,2
relative_RSRP,filename_sensitivity,scenario_interpretation_sensitivity_only,ASUS,spatial_validation_4,ploss=0|noise=-5,0,-5,2,0.93324232539,0.766489080092,1.09999557069,0.76430115565,1.0458507269,0.335570157987,False,3
relative_RSRP,filename_sensitivity,scenario_interpretation_sensitivity_only,ASUS,spatial_validation_4,ploss=-20|noise=-30,-20,-30,2,1.09999557069,1.09999557069,1.09999557069,1.10484165958,1.26993750734,0.335570157987,False,4
relative_RSRP,filename_sensitivity,scenario_interpretation_sensitivity_only,ASUS,spatial_validation_4,ploss=-15|noise=-30,-15,-30,2,1.09999557069,1.09999557069,1.09999557069,1.10484608846,1.28000064026,0.335570157987,False,5
relative_RSRP,filename_sensitivity,scenario_interpretation_sensitivity_only,ASUS,spatial_validation_4,ploss=-10|noise=-30,-10,-30,2,1.09999557069,1.09999557069,1.09999557069,1.10484608846,1.26908603517,0.335570157987,False,6
relative_RSRP,filename_sensitivity,scenario_interpretation_sensitivity_only,ASUS,spatial_validation_4,ploss=-5|noise=-30,-5,-30,2,1.09999557069,1.09999557069,1.09999557069,1.10483881398,1.2666448765,0.335570157987,False,7
relative_RSRP,filename_sensitivity,scenario_interpretation_sensitivity_only,ASUS,spatial_validation_4,ploss=0|noise=-20,0,-20,2,1.09999557069,1.09999557069,1.09999557069,1.10484324285,1.28329342713,0.335570157987,False,8
relative_RSRP,primary,primary_calibration_and_locked_spatial_validation,ASUS,calibration,ploss=-5|noise=-7,-5,-7,2,0.729748367975,0.466844828098,0.992651907853,0.734970081465,1.02771715685,0.335570157987,False,1
relative_RSRP,primary,primary_calibration_and_locked_spatial_validation,ASUS,calibration,ploss=0|noise=-10,0,-10,2,0.792825433682,0.480803194187,1.10484767318,0.767175795171,0.966666694454,0.335570157987,False,2
relative_RSRP,primary,primary_calibration_and_locked_spatial_validation,ASUS,calibration,ploss=0|noise=-5,0,-5,2,0.938362164355,0.771876655534,1.10484767318,0.782406208215,1.06189668136,0.335570157987,False,3
relative_RSRP,primary,primary_calibration_and_locked_spatial_validation,ASUS,calibration,ploss=-20|noise=-30,-20,-30,2,1.10484767318,1.10484767318,1.10484767318,1.11403322932,1.28260935978,0.335570157987,False,4
relative_RSRP,primary,primary_calibration_and_locked_spatial_validation,ASUS,calibration,ploss=-15|noise=-30,-15,-30,2,1.10484767318,1.10484767318,1.10484767318,1.11888084417,1.28,0.335570157987,False,5
relative_RSRP,primary,primary_calibration_and_locked_spatial_validation,ASUS,calibration,ploss=-10|noise=-30,-10,-30,2,1.10484767318,1.10484767318,1.10484767318,1.11878026438,1.26432125749,0.335570157987,False,6
