metric,source_key,source_role,device,locked_role,candidate_id,execution_id,repetition,ploss,noise_power_dB,balanced_rows,mmd_squared,upv_p10,upv_median,upv_p90,rfsim_p10,rfsim_median,rfsim_p90
relative_RSRP,primary,primary_calibration_and_locked_spatial_validation,ASUS,spatial_validation_2,ploss=0|noise=-5,mgen-20260810-182607,2,0,-5,10,1.1002031688,-5.775,0.275,2.68,0,0,0
relative_RSRP,primary,primary_calibration_and_locked_spatial_validation,ASUS,spatial_validation_3,ploss=-20|noise=-30,mgen-20260810-172302,1,-20,-30,10,1.12013356103,-2.915,-0.475,0.68,0,0,0
relative_RSRP,primary,primary_calibration_and_locked_spatial_validation,ASUS,spatial_validation_3,ploss=-20|noise=-30,mgen-20260810-180852,2,-20,-30,10,1.12013356103,-2.915,-0.475,0.68,0,0,0
relative_RSRP,primary,primary_calibration_and_locked_spatial_validation,ASUS,spatial_validation_3,ploss=-15|noise=-30,mgen-20260810-171719,1,-15,-30,10,1.12013356103,-2.915,-0.475,0.68,0,0,0
relative_RSRP,primary,primary_calibration_and_locked_spatial_validation,ASUS,spatial_validation_3,ploss=-15|noise=-30,mgen-20260810-180309,2,-15,-30,10,1.12013356103,-2.915,-0.475,0.68,0,0,0
relative_RSRP,primary,primary_calibration_and_locked_spatial_validation,ASUS,spatial_validation_3,ploss=-10|noise=-30,mgen-20260810-171135,1,-10,-30,10,1.12013356103,-2.915,-0.475,0.68,0,0,0
relative_RSRP,primary,primary_calibration_and_locked_spatial_validation,ASUS,spatial_validation_3,ploss=-10|noise=-30,mgen-20260810-175727,2,-10,-30,10,1.12013356103,-2.915,-0.475,0.68,0,0,0
relative_RSRP,primary,primary_calibration_and_locked_spatial_validation,ASUS,spatial_validation_3,ploss=-5|noise=-30,mgen-20260810-170448,1,-5,-30,10,1.12013356103,-2.915,-0.475,0.68,0,0,0
relative_RSRP,primary,primary_calibration_and_locked_spatial_validation,ASUS,spatial_validation_3,ploss=-5|noise=-30,mgen-20260810-175146,2,-5,-30,10,1.12013356103,-2.915,-0.475,0.68,0,0,0
relative_RSRP,primary,primary_calibration_and_locked_spatial_validation,ASUS,spatial_validation_3,ploss=-5|noise=-7,mgen-20260810-193641,1,-5,-7,10,0.453789064961,-2.915,-0.475,0.68,-0.2044,-0.004,0.083
relative_RSRP,primary,primary_calibration_and_locked_spatial_validation,ASUS,spatial_validation_3,ploss=-5|noise=-7,mgen-20260810-194833,2,-5,-7,10,1.00798137249,-2.915,-0.475,0.68,-0.0083,0,0
relative_RSRP,primary,primary_calibration_and_locked_spatial_validation,ASUS,spatial_validation_3,ploss=0|noise=-20,mgen-20260810-172844,1,0,-20,10,1.12013356103,-2.915,-0.475,0.68,0,0,0
relative_RSRP,primary,primary_calibration_and_locked_spatial_validation,ASUS,spatial_validation_3,ploss=0|noise=-20,mgen-20260810-181441,2,0,-20,10,1.12013356103,-2.915,-0.475,0.68,0,0,0
relative_RSRP,primary,primary_calibration_and_locked_spatial_validation,ASUS,spatial_validation_3,ploss=0|noise=-10,mgen-20260810-173427,1,0,-10,10,0.471417568224,-2.915,-0.475,0.68,-0.084,0.03,0.1827
relative_RSRP,primary,primary_calibration_and_locked_spatial_validation,ASUS,spatial_validation_3,ploss=0|noise=-10,mgen-20260810-182024,2,0,-10,10,1.12013356103,-2.915,-0.475,0.68,0,0,0
relative_RSRP,primary,primary_calibration_and_locked_spatial_validation,ASUS,spatial_validation_3,ploss=0|noise=-5,mgen-20260810-174009,1,0,-5,10,0.773214854603,-2.915,-0.475,0.68,-0.008,0.0415,0.083
relative_RSRP,primary,primary_calibration_and_locked_spatial_validation,ASUS,spatial_validation_3,ploss=0|noise=-5,mgen-20260810-182607,2,0,-5,10,1.12013356103,-2.915,-0.475,0.68,0,0,0
relative_RSRP,primary,primary_calibration_and_locked_spatial_validation,ASUS,spatial_validation_4,ploss=-20|noise=-30,mgen-20260810-172302,1,-20,-30,10,0.925675022297,-1.825,0.275,1.615,0,0,0
relative_RSRP,primary,primary_calibration_and_locked_spatial_validation,ASUS,spatial_validation_4,ploss=-20|noise=-30,mgen-20260810-180852,2,-20,-30,10,0.925675022297,-1.825,0.275,1.615,0,0,0
relative_RSRP,primary,primary_calibration_and_locked_spatial_validation,ASUS,spatial_validation_4,ploss=-15|noise=-30,mgen-20260810-171719,1,-15,-30,10,0.925675022297,-1.825,0.275,1.615,0,0,0
relative_RSRP,primary,primary_calibration_and_locked_spatial_validation,ASUS,spatial_validation_4,ploss=-15|noise=-30,mgen-20260810-180309,2,-15,-30,10,0.925675022297,-1.825,0.275,1.615,0,0,0
relative_RSRP,primary,primary_calibration_and_locked_spatial_validation,ASUS,spatial_validation_4,ploss=-10|noise=-30,mgen-20260810-171135,1,-10,-30,10,0.925675022297,-1.825,0.275,1.615,0,0,0
relative_RSRP,primary,primary_calibration_and_locked_spatial_validation,ASUS,spatial_validation_4,ploss=-10|noise=-30,mgen-20260810-175727,2,-10,-30,10,0.925675022297,-1.825,0.275,1.615,0,0,0
relative_RSRP,primary,primary_calibration_and_locked_spatial_validation,ASUS,spatial_validation_4,ploss=-5|noise=-30,mgen-20260810-170448,1,-5,-30,10,0.925675022297,-1.825,0.275,1.615,0,0,0
relative_RSRP,primary,primary_calibration_and_locked_spatial_validation,ASUS,spatial_validation_4,ploss=-5|noise=-30,mgen-20260810-175146,2,-5,-30,10,0.925675022297,-1.825,0.275,1.615,0,0,0
relative_RSRP,primary,primary_calibration_and_locked_spatial_validation,ASUS,spatial_validation_4,ploss=-5|noise=-7,mgen-20260810-193641,1,-5,-7,10,0.39081890804,-1.825,0.275,1.615,-0.2044,-0.004,0.083
relative_RSRP,primary,primary_calibration_and_locked_spatial_validation,ASUS,spatial_validation_4,ploss=-5|noise=-7,mgen-20260810-194833,2,-5,-7,10,0.825945453121,-1.825,0.275,1.615,-0.0083,0,0
relative_RSRP,primary,primary_calibration_and_locked_spatial_validation,ASUS,spatial_validation_4,ploss=0|noise=-20,mgen-20260810-172844,1,0,-20,10,0.925675022297,-1.825,0.275,1.615,0,0,0
relative_RSRP,primary,primary_calibration_and_locked_spatial_validation,ASUS,spatial_validation_4,ploss=0|noise=-20,mgen-20260810-181441,2,0,-20,10,0.925675022297,-1.825,0.275,1.615,0,0,0
relative_RSRP,primary,primary_calibration_and_locked_spatial_validation,ASUS,spatial_validation_4,ploss=0|noise=-10,mgen-20260810-173427,1,0,-10,10,0.40488958656,-1.825,0.275,1.615,-0.084,0.03,0.1827
relative_RSRP,primary,primary_calibration_and_locked_spatial_validation,ASUS,spatial_validation_4,ploss=0|noise=-10,mgen-20260810-182024,2,0,-10,10,0.925675022297,-1.825,0.275,1.615,0,0,0
relative_RSRP,primary,primary_calibration_and_locked_spatial_validation,ASUS,spatial_validation_4,ploss=0|noise=-5,mgen-20260810-174009,1,0,-5,10,0.655576742417,-1.825,0.275,1.615,-0.008,0.0415,0.083
relative_RSRP,primary,primary_calibration_and_locked_spatial_validation,ASUS,spatial_validation_4,ploss=0|noise=-5,mgen-20260810-182607,2,0,-5,10,0.925675022297,-1.825,0.275,1.615,0,0,0
relative_RSRP,s25_robustness,device_robustness_sensitivity_only,S25,calibration,ploss=-20|noise=-30,mgen-20260810-172302,1,-20,-30,10,1.11384454856,-2.885,-0.5,1.06,0,0,0
relative_RSRP,s25_robustness,device_robustness_sensitivity_only,S25,calibration,ploss=-20|noise=-30,mgen-20260810-180852,2,-20,-30,10,1.11384454856,-2.885,-0.5,1.06,0,0,0
relative_RSRP,s25_robustness,device_robustness_sensitivity_only,S25,calibration,ploss=-15|noise=-30,mgen-20260810-171719,1,-15,-30,10,1.11384454856,-2.885,-0.5,1.06,0,0,0
relative_RSRP,s25_robustness,device_robustness_sensitivity_only,S25,calibration,ploss=-15|noise=-30,mgen-20260810-180309,2,-15,-30,10,1.11384454856,-2.885,-0.5,1.06,0,0,0
relative_RSRP,s25_robustness,device_robustness_sensitivity_only,S25,calibration,ploss=-10|noise=-30,mgen-20260810-171135,1,-10,-30,10,1.11384454856,-2.885,-0.5,1.06,0,0,0
relative_RSRP,s25_robustness,device_robustness_sensitivity_only,S25,calibration,ploss=-10|noise=-30,mgen-20260810-175727,2,-10,-30,10,1.11384454856,-2.885,-0.5,1.06,0,0,0
relative_RSRP,s25_robustness,device_robustness_sensitivity_only,S25,calibration,ploss=-5|noise=-30,mgen-20260810-170448,1,-5,-30,10,1.11384454856,-2.885,-0.5,1.06,0,0,0
relative_RSRP,s25_robustness,device_robustness_sensitivity_only,S25,calibration,ploss=-5|noise=-30,mgen-20260810-175146,2,-5,-30,10,1.11384454856,-2.885,-0.5,1.06,0,0,0
relative_RSRP,s25_robustness,device_robustness_sensitivity_only,S25,calibration,ploss=-5|noise=-7,mgen-20260810-193641,1,-5,-7,10,0.432246243629,-2.885,-0.5,1.06,-0.2044,-0.004,0.083
relative_RSRP,s25_robustness,device_robustness_sensitivity_only,S25,calibration,ploss=-5|noise=-7,mgen-20260810-194833,2,-5,-7,10,0.988256975213,-2.885,-0.5,1.06,-0.0083,0,0
relative_RSRP,s25_robustness,device_robustness_sensitivity_only,S25,calibration,ploss=0|noise=-20,mgen-20260810-172844,1,0,-20,10,1.11384454856,-2.885,-0.5,1.06,0,0,0
relative_RSRP,s25_robustness,device_robustness_sensitivity_only,S25,calibration,ploss=0|noise=-20,mgen-20260810-181441,2,0,-20,10,1.11384454856,-2.885,-0.5,1.06,0,0,0
relative_RSRP,s25_robustness,device_robustness_sensitivity_only,S25,calibration,ploss=0|noise=-10,mgen-20260810-173427,1,0,-10,10,0.466644416241,-2.885,-0.5,1.06,-0.084,0.03,0.1827
relative_RSRP,s25_robustness,device_robustness_sensitivity_only,S25,calibration,ploss=0|noise=-10,mgen-20260810-182024,2,0,-10,10,1.11384454856,-2.885,-0.5,1.06,0,0,0
relative_RSRP,s25_robustness,device_robustness_sensitivity_only,S25,calibration,ploss=0|noise=-5,mgen-20260810-174009,1,0,-5,10,0.789508970908,-2.885,-0.5,1.06,-0.008,0.0415,0.083
relative_RSRP,s25_robustness,device_robustness_sensitivity_only,S25,calibration,ploss=0|noise=-5,mgen-20260810-182607,2,0,-5,10,1.11384454856,-2.885,-0.5,1.06,0,0,0
relative_RSRP,s25_robustness,device_robustness_sensitivity_only,S25,spatial_validation_1,ploss=-20|noise=-30,mgen-20260810-172302,1,-20,-30,10,0.90000238418,-1.705,0.725,2.755,0,0,0
relative_RSRP,s25_robustness,device_robustness_sensitivity_only,S25,spatial_validation_1,ploss=-20|noise=-30,mgen-20260810-180852,2,-20,-30,10,0.90000238418,-1.705,0.725,2.755,0,0,0
relative_RSRP,s25_robustness,device_robustness_sensitivity_only,S25,spatial_validation_1,ploss=-15|noise=-30,mgen-20260810-171719,1,-15,-30,10,0.90000238418,-1.705,0.725,2.755,0,0,0
relative_RSRP,s25_robustness,device_robustness_sensitivity_only,S25,spatial_validation_1,ploss=-15|noise=-30,mgen-20260810-180309,2,-15,-30,10,0.90000238418,-1.705,0.725,2.755,0,0,0
relative_RSRP,s25_robustness,device_robustness_sensitivity_only,S25,spatial_validation_1,ploss=-10|noise=-30,mgen-20260810-171135,1,-10,-30,10,0.90000238418,-1.705,0.725,2.755,0,0,0
relative_RSRP,s25_robustness,device_robustness_sensitivity_only,S25,spatial_validation_1,ploss=-10|noise=-30,mgen-20260810-175727,2,-10,-30,10,0.90000238418,-1.705,0.725,2.755,0,0,0
relative_RSRP,s25_robustness,device_robustness_sensitivity_only,S25,spatial_validation_1,ploss=-5|noise=-30,mgen-20260810-170448,1,-5,-30,10,0.90000238418,-1.705,0.725,2.755,0,0,0
relative_RSRP,s25_robustness,device_robustness_sensitivity_only,S25,spatial_validation_1,ploss=-5|noise=-30,mgen-20260810-175146,2,-5,-30,10,0.90000238418,-1.705,0.725,2.755,0,0,0
relative_RSRP,s25_robustness,device_robustness_sensitivity_only,S25,spatial_validation_1,ploss=-5|noise=-7,mgen-20260810-193641,1,-5,-7,10,0.344515372377,-1.705,0.725,2.755,-0.2044,-0.004,0.083
relative_RSRP,s25_robustness,device_robustness_sensitivity_only,S25,spatial_validation_1,ploss=-5|noise=-7,mgen-20260810-194833,2,-5,-7,10,0.80024759622,-1.705,0.725,2.755,-0.0083,0,0
relative_RSRP,s25_robustness,device_robustness_sensitivity_only,S25,spatial_validation_1,ploss=0|noise=-20,mgen-20260810-172844,1,0,-20,10,0.90000238418,-1.705,0.725,2.755,0,0,0
relative_RSRP,s25_robustness,device_robustness_sensitivity_only,S25,spatial_validation_1,ploss=0|noise=-20,mgen-20260810-181441,2,0,-20,10,0.90000238418,-1.705,0.725,2.755,0,0,0
relative_RSRP,s25_robustness,device_robustness_sensitivity_only,S25,spatial_validation_1,ploss=0|noise=-10,mgen-20260810-173427,1,0,-10,10,0.37918759818,-1.705,0.725,2.755,-0.084,0.03,0.1827
relative_RSRP,s25_robustness,device_robustness_sensitivity_only,S25,spatial_validation_1,ploss=0|noise=-10,mgen-20260810-182024,2,0,-10,10,0.90000238418,-1.705,0.725,2.755,0,0,0
relative_RSRP,s25_robustness,device_robustness_sensitivity_only,S25,spatial_validation_1,ploss=0|noise=-5,mgen-20260810-174009,1,0,-5,10,0.629904227229,-1.705,0.725,2.755,-0.008,0.0415,0.083
relative_RSRP,s25_robustness,device_robustness_sensitivity_only,S25,spatial_validation_1,ploss=0|noise=-5,mgen-20260810-182607,2,0,-5,10,0.90000238418,-1.705,0.725,2.755,0,0,0
relative_RSRP,s25_robustness,device_robustness_sensitivity_only,S25,spatial_validation_2,ploss=-20|noise=-30,mgen-20260810-172302,1,-20,-30,10,1.11492664873,-3.655,-1.7,2.42,0,0,0
relative_RSRP,s25_robustness,device_robustness_sensitivity_only,S25,spatial_validation_2,ploss=-20|noise=-30,mgen-20260810-180852,2,-20,-30,10,1.11492664873,-3.655,-1.7,2.42,0,0,0
relative_RSRP,s25_robustness,device_robustness_sensitivity_only,S25,spatial_validation_2,ploss=-15|noise=-30,mgen-20260810-171719,1,-15,-30,10,1.11492664873,-3.655,-1.7,2.42,0,0,0
relative_RSRP,s25_robustness,device_robustness_sensitivity_only,S25,spatial_validation_2,ploss=-15|noise=-30,mgen-20260810-180309,2,-15,-30,10,1.11492664873,-3.655,-1.7,2.42,0,0,0
relative_RSRP,s25_robustness,device_robustness_sensitivity_only,S25,spatial_validation_2,ploss=-10|noise=-30,mgen-20260810-171135,1,-10,-30,10,1.11492664873,-3.655,-1.7,2.42,0,0,0
relative_RSRP,s25_robustness,device_robustness_sensitivity_only,S25,spatial_validation_2,ploss=-10|noise=-30,mgen-20260810-175727,2,-10,-30,10,1.11492664873,-3.655,-1.7,2.42,0,0,0
relative_RSRP,s25_robustness,device_robustness_sensitivity_only,S25,spatial_validation_2,ploss=-5|noise=-30,mgen-20260810-170448,1,-5,-30,10,1.11492664873,-3.655,-1.7,2.42,0,0,0
relative_RSRP,s25_robustness,device_robustness_sensitivity_only,S25,spatial_validation_2,ploss=-5|noise=-30,mgen-20260810-175146,2,-5,-30,10,1.11492664873,-3.655,-1.7,2.42,0,0,0
relative_RSRP,s25_robustness,device_robustness_sensitivity_only,S25,spatial_validation_2,ploss=-5|noise=-7,mgen-20260810-193641,1,-5,-7,10,0.477326514647,-3.655,-1.7,2.42,-0.2044,-0.004,0.083
relative_RSRP,s25_robustness,device_robustness_sensitivity_only,S25,spatial_validation_2,ploss=-5|noise=-7,mgen-20260810-194833,2,-5,-7,10,1.00273088341,-3.655,-1.7,2.42,-0.0083,0,0
relative_RSRP,s25_robustness,device_robustness_sensitivity_only,S25,spatial_validation_2,ploss=0|noise=-20,mgen-20260810-172844,1,0,-20,10,1.11492664873,-3.655,-1.7,2.42,0,0,0
relative_RSRP,s25_robustness,device_robustness_sensitivity_only,S25,spatial_validation_2,ploss=0|noise=-20,mgen-20260810-181441,2,0,-20,10,1.11492664873,-3.655,-1.7,2.42,0,0,0
relative_RSRP,s25_robustness,device_robustness_sensitivity_only,S25,spatial_validation_2,ploss=0|noise=-10,mgen-20260810-173427,1,0,-10,10,0.491266296256,-3.655,-1.7,2.42,-0.084,0.03,0.1827
relative_RSRP,s25_robustness,device_robustness_sensitivity_only,S25,spatial_validation_2,ploss=0|noise=-10,mgen-20260810-182024,2,0,-10,10,1.11492664873,-3.655,-1.7,2.42,0,0,0
relative_RSRP,s25_robustness,device_robustness_sensitivity_only,S25,spatial_validation_2,ploss=0|noise=-5,mgen-20260810-174009,1,0,-5,10,0.78195563109,-3.655,-1.7,2.42,-0.008,0.0415,0.083
relative_RSRP,s25_robustness,device_robustness_sensitivity_only,S25,spatial_validation_2,ploss=0|noise=-5,mgen-20260810-182607,2,0,-5,10,1.11492664873,-3.655,-1.7,2.42,0,0,0
relative_RSRP,s25_robustness,device_robustness_sensitivity_only,S25,spatial_validation_3,ploss=-20|noise=-30,mgen-20260810-172302,1,-20,-30,10,1.13265255484,-2.295,-0.175,1.535,0,0,0
relative_RSRP,s25_robustness,device_robustness_sensitivity_only,S25,spatial_validation_3,ploss=-20|noise=-30,mgen-20260810-180852,2,-20,-30,10,1.13265255484,-2.295,-0.175,1.535,0,0,0
relative_RSRP,s25_robustness,device_robustness_sensitivity_only,S25,spatial_validation_3,ploss=-15|noise=-30,mgen-20260810-171719,1,-15,-30,10,1.13265255484,-2.295,-0.175,1.535,0,0,0
relative_RSRP,s25_robustness,device_robustness_sensitivity_only,S25,spatial_validation_3,ploss=-15|noise=-30,mgen-20260810-180309,2,-15,-30,10,1.13265255484,-2.295,-0.175,1.535,0,0,0
relative_RSRP,s25_robustness,device_robustness_sensitivity_only,S25,spatial_validation_3,ploss=-10|noise=-30,mgen-20260810-171135,1,-10,-30,10,1.13265255484,-2.295,-0.175,1.535,0,0,0
relative_RSRP,s25_robustness,device_robustness_sensitivity_only,S25,spatial_validation_3,ploss=-10|noise=-30,mgen-20260810-175727,2,-10,-30,10,1.13265255484,-2.295,-0.175,1.535,0,0,0
relative_RSRP,s25_robustness,device_robustness_sensitivity_only,S25,spatial_validation_3,ploss=-5|noise=-30,mgen-20260810-170448,1,-5,-30,10,1.13265255484,-2.295,-0.175,1.535,0,0,0
relative_RSRP,s25_robustness,device_robustness_sensitivity_only,S25,spatial_validation_3,ploss=-5|noise=-30,mgen-20260810-175146,2,-5,-30,10,1.13265255484,-2.295,-0.175,1.535,0,0,0
relative_RSRP,s25_robustness,device_robustness_sensitivity_only,S25,spatial_validation_3,ploss=-5|noise=-7,mgen-20260810-193641,1,-5,-7,10,0.478797760868,-2.295,-0.175,1.535,-0.2044,-0.004,0.083
relative_RSRP,s25_robustness,device_robustness_sensitivity_only,S25,spatial_validation_3,ploss=-5|noise=-7,mgen-20260810-194833,2,-5,-7,10,1.02059438064,-2.295,-0.175,1.535,-0.0083,0,0
relative_RSRP,s25_robustness,device_robustness_sensitivity_only,S25,spatial_validation_3,ploss=0|noise=-20,mgen-20260810-172844,1,0,-20,10,1.13265255484,-2.295,-0.175,1.535,0,0,0
relative_RSRP,s25_robustness,device_robustness_sensitivity_only,S25,spatial_validation_3,ploss=0|noise=-20,mgen-20260810-181441,2,0,-20,10,1.13265255484,-2.295,-0.175,1.535,0,0,0
relative_RSRP,s25_robustness,device_robustness_sensitivity_only,S25,spatial_validation_3,ploss=0|noise=-10,mgen-20260810-173427,1,0,-10,10,0.458992658058,-2.295,-0.175,1.535,-0.084,0.03,0.1827
relative_RSRP,s25_robustness,device_robustness_sensitivity_only,S25,spatial_validation_3,ploss=0|noise=-10,mgen-20260810-182024,2,0,-10,10,1.13265255484,-2.295,-0.175,1.535,0,0,0
relative_RSRP,s25_robustness,device_robustness_sensitivity_only,S25,spatial_validation_3,ploss=0|noise=-5,mgen-20260810-174009,1,0,-5,10,0.771785913761,-2.295,-0.175,1.535,-0.008,0.0415,0.083
relative_RSRP,s25_robustness,device_robustness_sensitivity_only,S25,spatial_validation_3,ploss=0|noise=-5,mgen-20260810-182607,2,0,-5,10,1.13265255484,-2.295,-0.175,1.535,0,0,0
relative_RSRP,s25_robustness,device_robustness_sensitivity_only,S25,spatial_validation_4,ploss=-20|noise=-30,mgen-20260810-172302,1,-20,-30,10,1.10082735026,-2.01,1.375,5.35,0,0,0
relative_RSRP,s25_robustness,device_robustness_sensitivity_only,S25,spatial_validation_4,ploss=-20|noise=-30,mgen-20260810-180852,2,-20,-30,10,1.10082735026,-2.01,1.375,5.35,0,0,0
relative_RSRP,s25_robustness,device_robustness_sensitivity_only,S25,spatial_validation_4,ploss=-15|noise=-30,mgen-20260810-171719,1,-15,-30,10,1.10082735026,-2.01,1.375,5.35,0,0,0
relative_RSRP,s25_robustness,device_robustness_sensitivity_only,S25,spatial_validation_4,ploss=-15|noise=-30,mgen-20260810-180309,2,-15,-30,10,1.10082735026,-2.01,1.375,5.35,0,0,0
relative_RSRP,s25_robustness,device_robustness_sensitivity_only,S25,spatial_validation_4,ploss=-10|noise=-30,mgen-20260810-171135,1,-10,-30,10,1.10082735026,-2.01,1.375,5.35,0,0,0
relative_RSRP,s25_robustness,device_robustness_sensitivity_only,S25,spatial_validation_4,ploss=-10|noise=-30,mgen-20260810-175727,2,-10,-30,10,1.10082735026,-2.01,1.375,5.35,0,0,0
relative_RSRP,s25_robustness,device_robustness_sensitivity_only,S25,spatial_validation_4,ploss=-5|noise=-30,mgen-20260810-170448,1,-5,-30,10,1.10082735026,-2.01,1.375,5.35,0,0,0
relative_RSRP,s25_robustness,device_robustness_sensitivity_only,S25,spatial_validation_4,ploss=-5|noise=-30,mgen-20260810-175146,2,-5,-30,10,1.10082735026,-2.01,1.375,5.35,0,0,0
relative_RSRP,s25_robustness,device_robustness_sensitivity_only,S25,spatial_validation_4,ploss=-5|noise=-7,mgen-20260810-193641,1,-5,-7,10,0.45703427052,-2.01,1.375,5.35,-0.2044,-0.004,0.083
relative_RSRP,s25_robustness,device_robustness_sensitivity_only,S25,spatial_validation_4,ploss=-5|noise=-7,mgen-20260810-194833,2,-5,-7,10,0.988631583676,-2.01,1.375,5.35,-0.0083,0,0
relative_RSRP,s25_robustness,device_robustness_sensitivity_only,S25,spatial_validation_4,ploss=0|noise=-20,mgen-20260810-172844,1,0,-20,10,1.10082735026,-2.01,1.375,5.35,0,0,0
relative_RSRP,s25_robustness,device_robustness_sensitivity_only,S25,spatial_validation_4,ploss=0|noise=-20,mgen-20260810-181441,2,0,-20,10,1.10082735026,-2.01,1.375,5.35,0,0,0
relative_RSRP,s25_robustness,device_robustness_sensitivity_only,S25,spatial_validation_4,ploss=0|noise=-10,mgen-20260810-173427,1,0,-10,10,0.477166994994,-2.01,1.375,5.35,-0.084,0.03,0.1827
relative_RSRP,s25_robustness,device_robustness_sensitivity_only,S25,spatial_validation_4,ploss=0|noise=-10,mgen-20260810-182024,2,0,-10,10,1.10082735026,-2.01,1.375,5.35,0,0,0
relative_RSRP,s25_robustness,device_robustness_sensitivity_only,S25,spatial_validation_4,ploss=0|noise=-5,mgen-20260810-174009,1,0,-5,10,0.767856332624,-2.01,1.375,5.35,-0.008,0.0415,0.083
relative_RSRP,s25_robustness,device_robustness_sensitivity_only,S25,spatial_validation_4,ploss=0|noise=-5,mgen-20260810-182607,2,0,-5,10,1.10082735026,-2.01,1.375,5.35,0,0,0
SINR,filename_sensitivity,scenario_interpretation_sensitivity_only,ASUS,calibration,ploss=-20|noise=-30,mgen-20260810-172302,1,-20,-30,10,1.31330210577,12.395,16.125,18.685,28.5528,30.879,33.2436
SINR,filename_sensitivity,scenario_interpretation_sensitivity_only,ASUS,calibration,ploss=-20|noise=-30,mgen-20260810-180852,2,-20,-30,10,0.881635040643,12.395,16.125,18.685,25.5,26.6335,28.5008
SINR,filename_sensitivity,scenario_interpretation_sensitivity_only,ASUS,calibration,ploss=-15|noise=-30,mgen-20260810-171719,1,-15,-30,10,1.26743073398,12.395,16.125,18.685,29.6233,29.642,32.6114
SINR,filename_sensitivity,scenario_interpretation_sensitivity_only,ASUS,calibration,ploss=-15|noise=-30,mgen-20260810-180309,2,-15,-30,10,1.34651920986,12.395,16.125,18.685,30.283,30.292,32.6089
SINR,filename_sensitivity,scenario_interpretation_sensitivity_only,ASUS,calibration,ploss=-10|noise=-30,mgen-20260810-171135,1,-10,-30,10,1.81033785602,12.395,16.125,18.685,38.9617,39.5355,40.5195
SINR,filename_sensitivity,scenario_interpretation_sensitivity_only,ASUS,calibration,ploss=-10|noise=-30,mgen-20260810-175727,2,-10,-30,10,1.81301550801,12.395,16.125,18.685,39.35,39.9365,42.8
SINR,filename_sensitivity,scenario_interpretation_sensitivity_only,ASUS,calibration,ploss=-5|noise=-30,mgen-20260810-170448,1,-5,-30,10,1.87076364332,12.395,16.125,18.685,41.845,42.7,43.975
SINR,filename_sensitivity,scenario_interpretation_sensitivity_only,ASUS,calibration,ploss=-5|noise=-30,mgen-20260810-175146,2,-5,-30,10,1.88119330071,12.395,16.125,18.685,42.98,44.6,44.9
SINR,filename_sensitivity,scenario_interpretation_sensitivity_only,ASUS,calibration,ploss=-5|noise=-7,mgen-20260810-193641,1,-5,-7,10,0.253545413752,12.395,16.125,18.685,10.265,10.642,11.9635
SINR,filename_sensitivity,scenario_interpretation_sensitivity_only,ASUS,calibration,ploss=-5|noise=-7,mgen-20260810-194833,2,-5,-7,10,0.343317354962,12.395,16.125,18.685,9.354,10.022,10.5503
SINR,filename_sensitivity,scenario_interpretation_sensitivity_only,ASUS,calibration,ploss=0|noise=-20,mgen-20260810-172844,1,0,-20,10,1.8636370618,12.395,16.125,18.685,40.8928,42.2045,42.7009
SINR,filename_sensitivity,scenario_interpretation_sensitivity_only,ASUS,calibration,ploss=0|noise=-20,mgen-20260810-181441,2,0,-20,10,1.72759313971,12.395,16.125,18.685,35.97,36.9,37.8689
SINR,filename_sensitivity,scenario_interpretation_sensitivity_only,ASUS,calibration,ploss=0|noise=-10,mgen-20260810-173427,1,0,-10,10,0.0549759985029,12.395,16.125,18.685,17.4568,18.554,18.9876
SINR,filename_sensitivity,scenario_interpretation_sensitivity_only,ASUS,calibration,ploss=0|noise=-10,mgen-20260810-182024,2,0,-10,10,0.506843507563,12.395,16.125,18.685,22.8507,23.5655,24.554
SINR,filename_sensitivity,scenario_interpretation_sensitivity_only,ASUS,calibration,ploss=0|noise=-5,mgen-20260810-174009,1,0,-5,10,0.844594710515,12.395,16.125,18.685,5.117,5.559,6.423
SINR,filename_sensitivity,scenario_interpretation_sensitivity_only,ASUS,calibration,ploss=0|noise=-5,mgen-20260810-182607,2,0,-5,10,0.434602839453,12.395,16.125,18.685,8.4939,9.254,9.6886
SINR,filename_sensitivity,scenario_interpretation_sensitivity_only,ASUS,spatial_validation_1,ploss=-20|noise=-30,mgen-20260810-172302,1,-20,-30,10,1.45434421172,10.89,13.65,18.12,28.5528,30.879,33.2436
SINR,filename_sensitivity,scenario_interpretation_sensitivity_only,ASUS,spatial_validation_1,ploss=-20|noise=-30,mgen-20260810-180852,2,-20,-30,10,1.08202250122,10.89,13.65,18.12,25.5,26.6335,28.5008
SINR,filename_sensitivity,scenario_interpretation_sensitivity_only,ASUS,spatial_validation_1,ploss=-15|noise=-30,mgen-20260810-171719,1,-15,-30,10,1.42241055953,10.89,13.65,18.12,29.6233,29.642,32.6114
SINR,filename_sensitivity,scenario_interpretation_sensitivity_only,ASUS,spatial_validation_1,ploss=-15|noise=-30,mgen-20260810-180309,2,-15,-30,10,1.48790733535,10.89,13.65,18.12,30.283,30.292,32.6089
SINR,filename_sensitivity,scenario_interpretation_sensitivity_only,ASUS,spatial_validation_1,ploss=-10|noise=-30,mgen-20260810-171135,1,-10,-30,10,1.83871614231,10.89,13.65,18.12,38.9617,39.5355,40.5195
