scenario_id,trace_id,app,content,observation_index,scenario_second,observed_segment_index,gap_before_seconds,source_timestamp,real_rf_state_id,primary_rf_state_id,target_rsrp_dbm,target_rsrq_db,target_snr_db,mapped_control_state_id,mapped_ploss,mapped_noise_power_dB,mapped_execution_count,mapped_ss_rsrp_dbm,mapped_ss_rsrq_db,mapped_ss_sinr_db_diagnostic,rsrp_error_db,rsrp_absolute_error_db,rsrp_within_declared_tolerance,rsrq_error_db,rsrq_absolute_error_db,rsrq_within_declared_tolerance,snr_proxy_error_db_diagnostic,primary_distance,within_declared_tolerance,target_within_observed_primary_range
ucc-static-c029943772ad455f,c029943772ad455f,Download,,19,22,2,0,2020-02-14 13:23:32,rsrp=-104|rsrq=-18|snr=0,rsrp=-104|rsrq=-18,-104,-18,0,ploss=0|noise_power_dB=-10,0,-10,2,-107.990297222,-10.5249111111,8.35522777778,-3.990297222,3.990297222,False,7.4750888889,7.4750888889,False,8.35522777778,2.8052096197,False,False
ucc-static-c029943772ad455f,c029943772ad455f,Download,,20,23,2,0,2020-02-14 13:23:33,rsrp=-102|rsrq=-17|snr=1,rsrp=-102|rsrq=-17,-102,-17,1,ploss=0|noise_power_dB=-5,0,-5,2,-99.5865277778,-10.5380305556,6.36910277778,2.4134722222,2.4134722222,True,6.4619694444,6.4619694444,False,5.36910277778,2.35440731682,False,False
ucc-static-c029943772ad455f,c029943772ad455f,Download,,21,24,2,0,2020-02-14 13:23:34,rsrp=-102|rsrq=-17|snr=1,rsrp=-102|rsrq=-17,-102,-17,1,ploss=0|noise_power_dB=-5,0,-5,2,-99.5865277778,-10.5380305556,6.36910277778,2.4134722222,2.4134722222,True,6.4619694444,6.4619694444,False,5.36910277778,2.35440731682,False,False
ucc-static-c029943772ad455f,c029943772ad455f,Download,,22,25,2,0,2020-02-14 13:23:35,rsrp=-102|rsrq=-17|snr=1,rsrp=-102|rsrq=-17,-102,-17,1,ploss=0|noise_power_dB=-5,0,-5,2,-99.5865277778,-10.5380305556,6.36910277778,2.4134722222,2.4134722222,True,6.4619694444,6.4619694444,False,5.36910277778,2.35440731682,False,False
ucc-static-c029943772ad455f,c029943772ad455f,Download,,23,26,2,0,2020-02-14 13:23:36,rsrp=-103|rsrq=-14|snr=-1,rsrp=-103|rsrq=-14,-103,-14,-1,ploss=0|noise_power_dB=-5,0,-5,2,-99.5865277778,-10.5380305556,6.36910277778,3.4134722222,3.4134722222,False,3.4619694444,3.4619694444,False,7.36910277778,1.46474430055,False,False
ucc-static-c029943772ad455f,c029943772ad455f,Download,,24,27,2,0,2020-02-14 13:23:37,rsrp=-103|rsrq=-14|snr=-1,rsrp=-103|rsrq=-14,-103,-14,-1,ploss=0|noise_power_dB=-5,0,-5,2,-99.5865277778,-10.5380305556,6.36910277778,3.4134722222,3.4134722222,False,3.4619694444,3.4619694444,False,7.36910277778,1.46474430055,False,False
ucc-static-c029943772ad455f,c029943772ad455f,Download,,25,28,2,0,2020-02-14 13:23:38,rsrp=-103|rsrq=-14|snr=7,rsrp=-103|rsrq=-14,-103,-14,7,ploss=0|noise_power_dB=-5,0,-5,2,-99.5865277778,-10.5380305556,6.36910277778,3.4134722222,3.4134722222,False,3.4619694444,3.4619694444,False,-0.63089722222,1.46474430055,False,False
ucc-static-c029943772ad455f,c029943772ad455f,Download,,26,29,2,0,2020-02-14 13:23:39,rsrp=-103|rsrq=-14|snr=7,rsrp=-103|rsrq=-14,-103,-14,7,ploss=0|noise_power_dB=-5,0,-5,2,-99.5865277778,-10.5380305556,6.36910277778,3.4134722222,3.4134722222,False,3.4619694444,3.4619694444,False,-0.63089722222,1.46474430055,False,False
ucc-static-c029943772ad455f,c029943772ad455f,Download,,27,30,2,0,2020-02-14 13:23:40,rsrp=-104|rsrq=-17|snr=-2,rsrp=-104|rsrq=-17,-104,-17,-2,ploss=0|noise_power_dB=-10,0,-10,2,-107.990297222,-10.5249111111,8.35522777778,-3.990297222,3.990297222,False,6.4750888889,6.4750888889,False,10.3552277778,2.47496036094,False,False
ucc-static-c029943772ad455f,c029943772ad455f,Download,,28,31,2,0,2020-02-14 13:23:41,rsrp=-104|rsrq=-17|snr=-2,rsrp=-104|rsrq=-17,-104,-17,-2,ploss=0|noise_power_dB=-10,0,-10,2,-107.990297222,-10.5249111111,8.35522777778,-3.990297222,3.990297222,False,6.4750888889,6.4750888889,False,10.3552277778,2.47496036094,False,False
ucc-static-c029943772ad455f,c029943772ad455f,Download,,29,32,2,0,2020-02-14 13:23:42,rsrp=-104|rsrq=-14|snr=-1,rsrp=-104|rsrq=-14,-104,-14,-1,ploss=0|noise_power_dB=-10,0,-10,2,-107.990297222,-10.5249111111,8.35522777778,-3.990297222,3.990297222,False,3.4750888889,3.4750888889,False,9.35522777778,1.54729186696,False,False
ucc-static-c029943772ad455f,c029943772ad455f,Download,,30,34,3,1,2020-02-14 13:23:44,rsrp=-104|rsrq=-14|snr=-1,rsrp=-104|rsrq=-14,-104,-14,-1,ploss=0|noise_power_dB=-10,0,-10,2,-107.990297222,-10.5249111111,8.35522777778,-3.990297222,3.990297222,False,3.4750888889,3.4750888889,False,9.35522777778,1.54729186696,False,False
ucc-static-c029943772ad455f,c029943772ad455f,Download,,31,35,3,0,2020-02-14 13:23:45,rsrp=-104|rsrq=-16|snr=-1,rsrp=-104|rsrq=-16,-104,-16,-1,ploss=0|noise_power_dB=-10,0,-10,2,-107.990297222,-10.5249111111,8.35522777778,-3.990297222,3.990297222,False,5.4750888889,5.4750888889,False,9.35522777778,2.15212838046,False,False
ucc-static-c029943772ad455f,c029943772ad455f,Download,,32,36,3,0,2020-02-14 13:23:46,rsrp=-104|rsrq=-16|snr=-1,rsrp=-104|rsrq=-16,-104,-16,-1,ploss=0|noise_power_dB=-10,0,-10,2,-107.990297222,-10.5249111111,8.35522777778,-3.990297222,3.990297222,False,5.4750888889,5.4750888889,False,9.35522777778,2.15212838046,False,False
ucc-static-c029943772ad455f,c029943772ad455f,Download,,33,37,3,0,2020-02-14 13:23:47,rsrp=-103|rsrq=-15|snr=-1,rsrp=-103|rsrq=-15,-103,-15,-1,ploss=0|noise_power_dB=-5,0,-5,2,-99.5865277778,-10.5380305556,6.36910277778,3.4134722222,3.4134722222,False,4.4619694444,4.4619694444,False,7.36910277778,1.77086651872,False,False
