scenario_id,trace_id,app,content,run_index,observed_segment_index,gap_before_seconds,start_second,end_second_exclusive,duration_seconds,real_rf_state_id,target_rsrp_dbm,target_rsrq_db,target_snr_db
ucc-static-03c60d20f6ba6fb3,03c60d20f6ba6fb3,Netflix,Season3-StrangerThings,47,6,0,93,95,2,rsrp=-89|rsrq=-12|snr=6,-89,-12,6
ucc-static-03c60d20f6ba6fb3,03c60d20f6ba6fb3,Netflix,Season3-StrangerThings,48,7,1,96,98,2,rsrp=-90|rsrq=-13|snr=5,-90,-13,5
ucc-static-03c60d20f6ba6fb3,03c60d20f6ba6fb3,Netflix,Season3-StrangerThings,49,7,0,98,100,2,rsrp=-90|rsrq=-12|snr=4,-90,-12,4
ucc-static-03c60d20f6ba6fb3,03c60d20f6ba6fb3,Netflix,Season3-StrangerThings,50,7,0,100,102,2,rsrp=-90|rsrq=-12|snr=-1,-90,-12,-1
ucc-static-03c60d20f6ba6fb3,03c60d20f6ba6fb3,Netflix,Season3-StrangerThings,51,7,0,102,104,2,rsrp=-90|rsrq=-13|snr=-3,-90,-13,-3
ucc-static-03c60d20f6ba6fb3,03c60d20f6ba6fb3,Netflix,Season3-StrangerThings,52,7,0,104,106,2,rsrp=-90|rsrq=-13|snr=-4,-90,-13,-4
ucc-static-03c60d20f6ba6fb3,03c60d20f6ba6fb3,Netflix,Season3-StrangerThings,53,7,0,106,108,2,rsrp=-89|rsrq=-14|snr=2,-89,-14,2
ucc-static-03c60d20f6ba6fb3,03c60d20f6ba6fb3,Netflix,Season3-StrangerThings,54,8,1,109,111,2,rsrp=-90|rsrq=-12|snr=0,-90,-12,0
ucc-static-03c60d20f6ba6fb3,03c60d20f6ba6fb3,Netflix,Season3-StrangerThings,55,8,0,111,113,2,rsrp=-90|rsrq=-15|snr=-2,-90,-15,-2
ucc-static-03c60d20f6ba6fb3,03c60d20f6ba6fb3,Netflix,Season3-StrangerThings,56,8,0,113,115,2,rsrp=-89|rsrq=-11|snr=7,-89,-11,7
ucc-static-03c60d20f6ba6fb3,03c60d20f6ba6fb3,Netflix,Season3-StrangerThings,57,8,0,115,117,2,rsrp=-90|rsrq=-11|snr=6,-90,-11,6
ucc-static-03c60d20f6ba6fb3,03c60d20f6ba6fb3,Netflix,Season3-StrangerThings,58,8,0,117,119,2,rsrp=-89|rsrq=-12|snr=5,-89,-12,5
ucc-static-03c60d20f6ba6fb3,03c60d20f6ba6fb3,Netflix,Season3-StrangerThings,59,8,0,119,121,2,rsrp=-89|rsrq=-13|snr=8,-89,-13,8
ucc-static-03c60d20f6ba6fb3,03c60d20f6ba6fb3,Netflix,Season3-StrangerThings,60,9,1,122,124,2,rsrp=-88|rsrq=-16|snr=-4,-88,-16,-4
ucc-static-03c60d20f6ba6fb3,03c60d20f6ba6fb3,Netflix,Season3-StrangerThings,61,9,0,124,126,2,rsrp=-90|rsrq=-16|snr=-4,-90,-16,-4
ucc-static-03c60d20f6ba6fb3,03c60d20f6ba6fb3,Netflix,Season3-StrangerThings,62,9,0,126,128,2,rsrp=-89|rsrq=-11|snr=0,-89,-11,0
ucc-static-03c60d20f6ba6fb3,03c60d20f6ba6fb3,Netflix,Season3-StrangerThings,63,9,0,128,130,2,rsrp=-91|rsrq=-12|snr=0,-91,-12,0
ucc-static-03c60d20f6ba6fb3,03c60d20f6ba6fb3,Netflix,Season3-StrangerThings,64,9,0,130,132,2,rsrp=-90|rsrq=-13|snr=4,-90,-13,4
ucc-static-03c60d20f6ba6fb3,03c60d20f6ba6fb3,Netflix,Season3-StrangerThings,65,9,0,132,134,2,rsrp=-88|rsrq=-17|snr=0,-88,-17,0
ucc-static-03c60d20f6ba6fb3,03c60d20f6ba6fb3,Netflix,Season3-StrangerThings,66,9,0,134,136,2,rsrp=-89|rsrq=-13|snr=0,-89,-13,0
ucc-static-03c60d20f6ba6fb3,03c60d20f6ba6fb3,Netflix,Season3-StrangerThings,67,10,1,137,139,2,rsrp=-87|rsrq=-13|snr=-4,-87,-13,-4
