from_state_id,to_state_id,transitions,traces,conditional_probability
rsrp=-100|rsrq=-17|snr=1,rsrp=-100|rsrq=-17|snr=1,3,1,0.75
rsrp=-101|rsrq=-10|snr=6,rsrp=-101|rsrq=-10|snr=6,3,2,0.5
rsrp=-101|rsrq=-11|snr=3,rsrp=-101|rsrq=-11|snr=3,3,3,0.428571428571
rsrp=-101|rsrq=-11|snr=6,rsrp=-101|rsrq=-11|snr=6,3,3,0.6
rsrp=-101|rsrq=-12|snr=3,rsrp=-101|rsrq=-12|snr=3,3,3,0.5
rsrp=-101|rsrq=-13|snr=-3,rsrp=-101|rsrq=-13|snr=-3,3,3,0.5
rsrp=-101|rsrq=-13|snr=1,rsrp=-101|rsrq=-13|snr=1,3,3,0.5
rsrp=-101|rsrq=-14|snr=1,rsrp=-101|rsrq=-14|snr=1,3,3,0.5
rsrp=-101|rsrq=-15|snr=1,rsrp=-101|rsrq=-15|snr=1,3,2,0.5
rsrp=-101|rsrq=-15|snr=5,rsrp=-101|rsrq=-15|snr=5,3,3,0.6
rsrp=-101|rsrq=-16|snr=-1,rsrp=-101|rsrq=-16|snr=-1,3,2,0.6
rsrp=-102|rsrq=-12|snr=7,rsrp=-102|rsrq=-12|snr=7,3,2,0.6
rsrp=-103|rsrq=-13|snr=-1,rsrp=-103|rsrq=-13|snr=-1,3,3,0.5
rsrp=-103|rsrq=-16|snr=4,rsrp=-103|rsrq=-16|snr=4,3,1,1
rsrp=-103|rsrq=-17|snr=0,rsrp=-103|rsrq=-17|snr=0,3,1,0.5
rsrp=-103|rsrq=-17|snr=1,rsrp=-103|rsrq=-17|snr=1,3,2,0.5
rsrp=-104|rsrq=-14|snr=-2,rsrp=-104|rsrq=-14|snr=-2,3,2,0.428571428571
rsrp=-104|rsrq=-14|snr=-4,rsrp=-104|rsrq=-14|snr=-4,3,2,0.6
rsrp=-104|rsrq=-17|snr=1,rsrp=-104|rsrq=-17|snr=1,3,2,0.5
rsrp=-105|rsrq=-18|snr=1,rsrp=-105|rsrq=-18|snr=1,3,2,0.6
rsrp=-80|rsrq=-10|snr=3,rsrp=-80|rsrq=-10|snr=3,3,1,0.5
rsrp=-80|rsrq=-11|snr=0,rsrp=-80|rsrq=-11|snr=0,3,1,0.75
rsrp=-80|rsrq=-11|snr=1,rsrp=-80|rsrq=-11|snr=1,3,1,0.6
rsrp=-81|rsrq=-10|snr=1,rsrp=-81|rsrq=-10|snr=1,3,1,0.75
rsrp=-81|rsrq=-10|snr=2,rsrp=-81|rsrq=-10|snr=2,3,1,0.5
rsrp=-81|rsrq=-11|snr=2,rsrp=-81|rsrq=-11|snr=2,3,1,0.6
rsrp=-89|rsrq=-12|snr=3,rsrp=-89|rsrq=-12|snr=3,3,1,0.75
rsrp=-90|rsrq=-12|snr=-1,rsrp=-90|rsrq=-12|snr=-1,3,3,0.5
rsrp=-90|rsrq=-12|snr=2,rsrp=-90|rsrq=-12|snr=2,3,1,0.6
rsrp=-90|rsrq=-14|snr=-8,rsrp=-90|rsrq=-14|snr=-8,3,3,0.5
rsrp=-90|rsrq=-15|snr=7,rsrp=-90|rsrq=-15|snr=7,3,1,0.75
rsrp=-91|rsrq=-12|snr=1,rsrp=-91|rsrq=-12|snr=1,3,1,0.5
rsrp=-91|rsrq=-13|snr=0,rsrp=-91|rsrq=-13|snr=0,3,2,0.5
rsrp=-91|rsrq=-13|snr=1,rsrp=-91|rsrq=-13|snr=1,3,2,0.5
rsrp=-92|rsrq=-13|snr=1,rsrp=-92|rsrq=-13|snr=1,3,3,0.5
rsrp=-92|rsrq=-14|snr=-6,rsrp=-92|rsrq=-14|snr=-6,3,1,0.6
rsrp=-93|rsrq=-13|snr=3,rsrp=-93|rsrq=-13|snr=3,3,1,0.75
rsrp=-93|rsrq=-14|snr=0,rsrp=-93|rsrq=-14|snr=0,3,2,0.5
